ProductCode,Price,Maker,Name,Description,Height,Width,Depth,Materials,Technique,Signed,Firing Technique,Decoration
SS349Y324,110.0,Suleyman Saba,Enclosed Bowl,This finely thrown stoneware bowl has a striking design. The interior is glossy black while the exterior is white creating a dramatic contrast.,7.0,14.0,,Stoneware,Thrown,Signed,Electric,
KT306Y625,488.0,Kaori Tatebayashi,Tea Set,"This beautiful nine-piece stoneware tea set is hand-built using a unique moulding technique. The set comprises a tray, a teapot with stand, four beakers, and two dishes. Inspired by nature, the simple forms communicate harmony through the earthy-tones in the clays and glazes.",12.0,29.0,21.0,Stoneware,Hand Built,Signed,,
GiftCard,5.0,,Gift Card,"The perfect present for any ceramic enthusiast, our gift cards offer the opportunity for the people in your life to choose the pieces they love. Once you purchase this product at the checkout it will be emailed straight to the recipient.",,,,,,Signed,,
GiftCard,5.0,,Gift Card,"The perfect present for any ceramic enthusiast, our gift cards offer the opportunity for the people in your life to choose the pieces they love. Once you purchase this product at the checkout it will be emailed straight to the recipient.",,,,,,Signed,,
JD468Y149,25.0,Jo Davies,Small Beaker,This small porcelain beaker is wheel-thrown. Its clear glaze enhances the purity and fluidity of the form.,5.0,6.5,,Porcelain,Thrown,Signed,Electric,
JD468Y146,25.0,Jo Davies,Small Beaker,This small porcelain beaker is wheel-thrown. Its clear glaze enhances the purity and fluidity of the form.,5.0,6.0,,Porcelain,Thrown,Signed,Electric,
SW208Y237,342.0,Sarah Walton,Shallow Valley,"This stoneware sculpture is primarily inspired by the landscape that Sarah experiences around her. The burnished form is smooth and tactile and possesses a quality not dissimilar to that of the human body, another of her main inspirations.",7.0,25.0,19.0,Stoneware,Hand Built,Signed,Electric,
SW208Y235,464.0,Sarah Walton,Bostal Bottom,"This stoneware sculpture is primarily inspired by the landscape that Sarah experiences around her. The burnished form is smooth and tactile and possesses a quality not dissimilar to that of the human body, another of her main inspirations.",14.0,22.0,21.0,Stoneware,Hand Built,Signed,Electric,
JD468Y144,40.0,Jo Davies,Beaker,This porcelain beaker is wheel-thrown. Its clear glaze enhances the purity and fluidity of the form.,7.0,9.0,,Porcelain,Thrown,Signed,Electric,
JD468Y135,115.0,Jo Davies,Black Twist Vase,This porcelain vase is wheel-thrown and altered. Its strong but fluid form is enhanced by the semi-matt black glaze.,23.5,8.0,,Porcelain,Thrown,Signed,Electric,
JD468Y127,65.0,Jo Davies,Black Flare Vase,This porcelain vase is wheel-thrown and altered. Its strong but fluid form is enhanced by the semi-matt black glaze.,14.5,10.0,,Porcelain,Thrown,Signed,Electric,
JD468Y151,175.0,Jo Davies,Gilded Speak Vase,This porcelain vase is wheel-thrown and altered. It has a semi-matt black glaze and the interior of the neck radiates with gold.,12.0,13.0,11.0,Porcelain,Thrown,Signed,Electric,
JD468Y153,295.0,Jo Davies,Blue and Gold Speak Vase,This porcelain vase is wheel-thrown and altered. Its pure white form is adorned with a design of cobalt blue and gold lustre.,11.0,14.0,11.0,Porcelain,Thrown,Signed,Electric,
JD468Y152,145.0,Jo Davies,Blue and Gold Speak Vase,This porcelain vase is wheel-thrown and altered. Its pure white form is adorned with a design of cobalt blue and gold lustre.,6.5,7.0,6.0,Porcelain,Thrown,Signed,Electric,
J145Y49,900.0,Paul Jackson,Large Bottle,"This large bottle form is wheel-thrown in white earthenware clay. It is decorated in painterly application of close-tone coloured abstract decorative motifs, inspired by his Cornish surroundings.",42.0,27.0,17.0,Earthenware,Thrown,Signed,,
J145Y51,600.0,Paul Jackson,Large Dish,"This large dish is wheel-thrown in white earthenware clay. It is decorated in painterly application of close-tone coloured abstract decorative motifs, inspired by his Cornish surroundings.",8.0,42.0,,Earthenware,Thrown,Signed,,
BD110Y174,232.0,Bridget Drakeford,Deep copper red Teapot,This finely thrown deep copper red teapot has an incised design with a cane handle.,29.0,16.0,13.0,Porcelain,Thrown,Signed,Gas,
W336Y622,90.0,Derek Wilson,Grey Mug,"This grey stained porcelain mug is wheel-thrown with a geometric constructed handle. The interior and part of the exterior has a transparent glaze.  The design is always minimalist and sleek in form, with the use of a contemporary muted colour palette.",9.5,12.0,7.5,Porcelain,"Hand Built, Thrown",Signed,,
W336Y623,90.0,Derek Wilson,Grey Mug,"This grey stained porcelain mug is wheel-thrown with a geometric constructed handle. The interior and part of the exterior has a transparent glaze.  The design is always minimalist and sleek in form, with the use of a contemporary muted colour palette.",9.5,11.5,7.5,Porcelain,"Hand Built, Thrown",Signed,,
W336Y624,90.0,Derek Wilson,Grey Mug,"This grey stained porcelain mug is wheel-thrown with a geometric constructed handle. The interior and part of the exterior has a transparent glaze.  The design is always minimalist and sleek in form, with the use of a contemporary muted colour palette.",9.0,11.5,7.5,Porcelain,"Hand Built, Thrown",Signed,,
MW276Y554,122.0,Motoko Wakana,Oval Vessel,"This stoneware oval vessel is slab-built in speckled clay. The body is covered with white slip applied in varying thicknesses by brush, and a relief design which is slip-trailed in white slip. The piece is ash glazed and  reduction-fired with charcoal.",10.0,14.0,12.0,Stoneware,Slab Built,Signed,,
297Y161,595.0,Craig Underhill,Godrevy Flow,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,30.0,24.0,11.0,Earthenware,Slab Built,Signed,,
297Y172,160.0,Craig Underhill,Small Vessel – Crosses,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,10.0,10.0,9.0,Earthenware,Slab Built,Signed,,
297Y171,160.0,Craig Underhill,Green Corner,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,14.0,10.0,8.0,Earthenware,Slab Built,Signed,,
297Y170,175.0,Craig Underhill,Beach Horizon,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,14.0,10.0,8.0,Earthenware,Slab Built,Signed,,
297Y169,175.0,Craig Underhill,Split Landscape,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,11.0,11.0,10.0,Earthenware,Slab Built,Signed,,
297Y168,185.0,Craig Underhill,Sea Edge,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,12.0,11.0,10.0,Earthenware,Slab Built,Signed,,
297Y167,195.0,Craig Underhill,Dark Field,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,13.0,12.0,10.0,Earthenware,Slab Built,Signed,,
297Y166,220.0,Craig Underhill,Offshore Horizon,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,11.0,17.0,7.0,Earthenware,Slab Built,Signed,,
297Y165,260.0,Craig Underhill,Blue Edge,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,18.0,11.0,7.0,Earthenware,Slab Built,Signed,,
297Y164,260.0,Craig Underhill,Godrevy Step,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,18.0,12.0,8.0,Earthenware,Slab Built,Signed,,
297Y163,420.0,Craig Underhill,Low Tide,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,17.0,26.0,10.0,Earthenware,Slab Built,Signed,,
297Y162,550.0,Craig Underhill,Low Circles,This earthenware vessel is slab-built by hand to produce a soft surface to which texture is added. Coloured engobes are applied like paint to create the surface imagery. Each piece is inspired by a specific place and time.,19.0,19.0,11.0,Earthenware,Slab Built,Signed,,
JJ213X163,660.0,Jude Jelfs,Au Naturel jug sculpture,"This earthenware, sculptural vessel/jug form is slab-built. It is decorated with slip and the figure revealed through carving into the clay. The surface of the piece is unglazed and has been waxed so needs washing with care. It is glazed on the inside and can be used as a vase.",43.0,21.0,9.0,Earthenware,Slab Built,Signed,Electric,
JJ213X165,396.0,Jude Jelfs,Demeter Jug Sculpture,"This earthenware, sculptural vessel/jug form is slab-built. It is decorated with slip and the figure revealed through carving into the clay. The surface of the piece is unglazed and has been waxed so needs washing with care. It is glazed on the inside and be can used as a vase.",25.0,23.0,8.0,Earthenware,Slab Built,Signed,Electric,
JJ213X164,317.0,Jude Jelfs,Gaia Jug Sculpture,"This earthenware, sculptural vessel/jug form is slab-built. It is decorated with slip and the figure revealed through carving into the clay. The surface of the piece is unglazed and has been waxed so needs washing with care. It is glazed on the inside and can be used as a vase.",25.0,19.0,5.0,Earthenware,Slab Built,Signed,Electric,
SM194Y169,48.0,Sarah Monk,Round Soap Pillow,This earthenware round soap pillow is hand-built with a brush applied slip decoration of green and brown. It is glazed all over with a transparent glaze.,7.0,12.0,,Earthenware,Hand Built,Signed,,Slip Decoration
SM194Y168,89.0,Sarah Monk,Cheese Dish with Dark Brown Dots,This earthenware cheese dish is hand-built with a brush applied slip decoration featuring dark brown dots. It is glazed all over with a transparent glaze.,14.0,17.0,,Earthenware,Hand Built,Signed,,Slip Decoration
SM194Y165,24.0,Sarah Monk,Egg Cup with Teal Sgraffito,This earthenware egg cup is hand-built with a brush applied slip decoration featuring a sgraffito design. It is glazed all over with a transparent glaze.,6.0,5.0,,Earthenware,Hand Built,Signed,,Slip Decoration
JJ213X168,375.0,Jude Jelfs,O Pussy Jug Sculpture,"This earthenware, sculptural vessel/jug form is slab-built. It is decorated with slip and the figure revealed through carving into the clay. The surface of the piece is unglazed and has been waxed so needs washing with care. It is glazed on the inside and can be used as a vase.",27.0,24.0,8.0,Earthenware,Slab Built,Signed,Electric,
JJ213X162,660.0,Jude Jelfs,Beau Ideal Grande Jug Sculpture,"This earthenware, sculptural vessel/jug form is slab-built. It is decorated with slip and the figure revealed through carving into the clay. The surface of the piece is unglazed and has been waxed so needs washing with care. It is glazed on the inside and can be used as a vase.",46.0,23.0,9.0,Earthenware,Slab Built,Signed,Electric,
FT265Y90,320.0,Fiona Thompson,Large Bottle,"Handbuilt stoneware bottle form, with multiple layered surfaces. Layers are built up using incised lines, lino-prints or mono-printed imagery and painted with coloured slips.",30.0,18.0,15.0,Stoneware,Hand Built,Signed,,Slip Decoration
FT265Y79,240.0,Fiona Thompson,Plate,"Handbuilt stoneware plate, with multi layered surface. Layers are built up using incised lines, lino-prints or mono-printed imagery and painted with coloured slips.",1.0,30.0,,Stoneware,Hand Built,Signed,,Slip Decoration
FT265Y89,230.0,Fiona Thompson,Bottle,"Handbuilt stoneware bottle form, with multiple layered surfaces. Layers are built up using incised lines, lino-prints or mono-printed imagery and painted with coloured slips.",25.0,12.0,12.0,Stoneware,Hand Built,Signed,,Slip Decoration
FT265Y87,280.0,Fiona Thompson,Squared Vase,"Handbuilt stoneware squared vase, with multiple layered surfaces. Layers are built up using incised lines, lino-prints or mono-printed imagery and painted with coloured slips.",23.5,17.5,17.5,Stoneware,Hand Built,Signed,,Slip Decoration
VB373Y380,61.0,Vanessa Bullick,Spiked pot,This spiked pot is wheel-thrown and decorated with slip resist to create patterns and textures on the  burnished pot which is then sawdust fired in a variety of wood shavings.,9.0,10.0,,Earthenware,Thrown,Signed,smoke fired,
VB373Y379,61.0,Vanessa Bullick,Spiked pot,This spiked pot is wheel-thrown and decorated with slip resist to create patterns and textures on the  burnished pot which is then sawdust fired in a variety of wood shavings.,8.0,10.0,,Earthenware,Thrown,Signed,smoke fired,
VB373Y378,61.0,Vanessa Bullick,Spiked pot,This spiked pot is wheel-thrown and decorated with slip resist to create patterns and textures on the  burnished pot which is then sawdust fired in a variety of wood shavings.,8.0,10.0,,Earthenware,Thrown,Signed,smoke fired,
WK30Y492,1220.0,Walter Keeler,Inkwash Jug,"Warm yellow glaze peers out from the depths of this tall, Inkwash extruded jug. With protruding additions and the classic circular swirl, this Walter Keeler piece is a joyful addition to any collection.",40.0,27.0,13.0,Earthenware,,Signed,,
WK30Y482,610.0,Walter Keeler,Saltglaze Jug,"Tall jug perfectly balanced and crafted, its slightly leaning form enhanced beautifully by incised lines and a blue/grey salt glaze.",32.0,20.0,13.0,Stoneware,,Signed,Salt Glaze,
WK30Y422,1586.0,Walter Keeler,Saltglaze Jug,"Tall jug perfectly balanced and crafted, its slightly leaning form enhanced beautifully by incised lines and a grey salt glaze.",42.0,28.0,12.0,Stoneware,,Signed,Salt Glaze,
