productcode,decoration,depth,description,firing,height,maker,materials,name,price,technique,width
JS314Y214,Slip decoration,8.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. this piece is inspired by ordinary domestic incidents and rituals. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.0,Jenny Southam,Earthenware,Houndstooth,537.0,Hand built,13.0
JS314Y212,Slip decoration,8.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,15.5,Jenny Southam,Earthenware,Green man running,390.0,Hand built,17.0
JS314Y210,Slip decoration,11.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. it is a part of jenny’s ‘knitting pattern folk’ series which explores the figures from her childhood collection of vintage knitting patterns. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,14.5,Jenny Southam,Earthenware,Big boots,537.0,Hand built,20.0
JS314Y209,Slip decoration,9.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.0,Jenny Southam,Earthenware,Ginger jar,586.0,Hand built,12.5
JS314Y208,Slip decoration,8.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. it is a part of jenny’s ‘knitting pattern folk’ series which explores the figures from her childhood collection of vintage knitting patterns. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.0,Jenny Southam,Earthenware,Attic fanatic,537.0,Hand built,14.5
JS314Y207,Slip decoration,15.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,13.0,Jenny Southam,Earthenware,Garden sculpture,732.0,Hand built,21.0
JS314Y206,Slip decoration,9.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. it is a part of jenny’s ‘knitting pattern folk’ series which explores the figures from her childhood collection of vintage knitting patterns. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.5,Jenny Southam,Earthenware,Two men and an urn,586.0,Hand built,13.0
JS314Y205,Slip decoration,12.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,14.0,Jenny Southam,Earthenware,Carefree,586.0,Hand built,19.0
JS314Y204,Slip decoration,10.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,18.5,Jenny Southam,Earthenware,White vase,537.0,Hand built,13.5
JS314Y203,Slip decoration,10.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.0,Jenny Southam,Earthenware,Candelabra,586.0,Hand built,18.0
JS314Y202,Slip decoration,18.0,this animated earthenware tableau is hand-built and decorated in painterly detail. its inspiration is drawn from the realms of european and english mythology.,Electric,14.5,Jenny Southam,Earthenware,Leda and the swan,781.0,Hand built,23.0
JS314Y201,Slip decoration,10.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. it is a part of jenny’s ‘knitting pattern folk’ series which explores the figures from her childhood collection of vintage knitting patterns. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,15.0,Jenny Southam,Earthenware,Headscarf,464.0,Hand built,13.5
JS314Y200,Slip decoration,12.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,16.0,Jenny Southam,Earthenware,Woman adjusting her shoe,537.0,Hand built,18.0
JS314Y199,Slip decoration,11.5,"this animated earthenware tableau is hand-built and decorated in painterly detail. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,14.0,Jenny Southam,Earthenware,Shell,537.0,Hand built,17.0
JS314Y198,Slip decoration,12.0,"this animated earthenware tableau is hand-built and decorated in painterly detail. it is a part of jenny’s ‘knitting pattern folk’ series which explores the figures from her childhood collection of vintage knitting patterns. she sees each piece as a psychological drama, with some unseen narrative enacted within the arena.",Electric,18.0,Jenny Southam,Earthenware,Flame bush,683.0,Hand built,16.5
G356Y185,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a vermilion red glaze.,Electric,7.0,Tanya Gomez,Porcelain,Table vessel vermilion,68.0,Thrown,10.5
G356Y183,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a minium orange glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel minium,68.0,Thrown,10.5
G356Y182,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a cadmium glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel cadmium,68.0,Thrown,10.5
G356Y181,Glaze,8.7,a small wheel-thrown and altered porcelain vessel enveloped in a dolomite glaze.,Electric,8.0,Tanya Gomez,Porcelain,Table vessel dolomite,68.0,Thrown,11.0
G356Y180,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a celadon glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel celadon,68.0,Thrown,10.5
G356Y179,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a celadon glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel celadon,68.0,Thrown,10.5
G356Y178,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a tyrian mauve glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel tyrian,68.0,Thrown,10.5
G356Y177,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a tyrian mauve glaze.,Electric,8.0,Tanya Gomez,Porcelain,Table vessel tyrian,68.0,Thrown,10.5
G356Y176,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a glossy mazarine blue glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel mazarine,68.0,Thrown,10.5
G356Y174,Glaze,8.5,a small wheel-thrown and altered porcelain vessel enveloped in a chartreuse green glaze.,Electric,7.5,Tanya Gomez,Porcelain,Table vessel chartreuse,68.0,Thrown,10.5
G356Y172,Glaze,11.5,a wheel-thrown and altered porcelain vessel enveloped in a saffron red glaze.,Electric,23.0,Tanya Gomez,Porcelain,Small tall vessel saffron,310.0,Thrown,16.5
G356Y171,Glaze,11.3,a wheel-thrown and altered porcelain vessel enveloped in a minium orange glaze.,Electric,28.0,Tanya Gomez,Porcelain,Medium tall vessel minium,427.0,Thrown,16.0
G356Y170,Glaze,14.1,a wheel-thrown and altered porcelain vessel enveloped in a vermilion glaze.,Electric,30.0,Tanya Gomez,Porcelain,Large tall vessel vermilion,549.0,Thrown,21.5
G356Y168,Glaze,10.5,a wheel-thrown and altered porcelain vessel enveloped in a celadon glaze.,Electric,23.5,Tanya Gomez,Porcelain,Small tall vessel celadon,310.0,Thrown,14.5
G356Y167,Glaze,15.3,a wheel-thrown and altered porcelain vessel enveloped in a chartreuse green glaze.,Electric,14.5,Tanya Gomez,Porcelain,Small wide vessel chartreuse,310.0,Thrown,24.0
G356Y166,Glaze,10.2,a wheel-thrown and altered porcelain vessel enveloped in a chartreuse green glaze.,Electric,26.0,Tanya Gomez,Porcelain,Small tall vessel chartreuse,310.0,Thrown,14.0
G356Y165,Glaze,16.9,a wheel-thrown and altered porcelain vessel enveloped in a chartreuse green glaze.,Electric,20.0,Tanya Gomez,Porcelain,Large wide vessel chartreuse,549.0,Thrown,27.0
G356Y164,Glaze,13.3,a wheel-thrown and altered porcelain vessel enveloped in a tyrian mauve glaze.,Electric,17.0,Tanya Gomez,Porcelain,Small wide vessel tyrian,310.0,Thrown,20.0
G356Y163,Glaze,11.0,a wheel-thrown and altered porcelain vessel enveloped in a tyrian mauve glaze.,Electric,23.0,Tanya Gomez,Porcelain,Small tall vessel tyrian,310.0,Thrown,15.5
G356Y162,Glaze,16.1,a wheel-thrown and altered porcelain vessel enveloped in a tyrian mauve glaze.,Electric,17.0,Tanya Gomez,Porcelain,Medium wide vessel tyrian,427.0,Thrown,25.5
G356Y161,Glaze,13.3,a wide wheel-thrown and altered porcelain vessel enveloped in a cadmium glaze.,Electric,17.0,Tanya Gomez,Porcelain,Small wide vessel cadmium,310.0,Thrown,20.0
G356Y159,Glaze,12.3,a large wheel-thrown and altered porcelain vessel enveloped in a cadmium glaze.,Electric,33.5,Tanya Gomez,Porcelain,Large tall vessel cadmium,549.0,Thrown,18.0
G356Y158,Glaze,16.6,a wheel-thrown and altered porcelain vessel enveloped in a deep and glossy mazarine blue glaze.,Electric,13.0,Tanya Gomez,Porcelain,Small wide vessel mazarine,310.0,Thrown,26.5
G356Y157,Glaze,10.5,a wheel-thrown and altered porcelain vessel enveloped in a deep and glossy mazarine blue glaze.,Electric,26.0,Tanya Gomez,Porcelain,Small tall vessel mazarine,310.0,Thrown,14.5
G356Y156,Glaze,16.4,a wide wheel-thrown and altered porcelain vessel enveloped in a deep and glossy mazarine blue glaze.,Electric,22.0,Tanya Gomez,Porcelain,Large wide vessel mazarine,549.0,Thrown,26.0
G356Y155,Glaze,14.6,a wide wheel-thrown and altered porcelain vessel enveloped in a dolomite glaze.,Electric,15.0,Tanya Gomez,Porcelain,Small wide vessel dolomite,310.0,Thrown,22.5
G356Y154,Glaze,17.4,a large wheel-thrown and altered porcelain vessel enveloped in a dolomite glaze.,Electric,30.0,Tanya Gomez,Porcelain,Large tall vessel dolomite,549.0,Thrown,28.0
G356Y153,Glaze,17.4,a large wheel-thrown and altered porcelain vessel enveloped in a dolomite glaze.,Electric,30.0,Tanya Gomez,Porcelain,Large vessel dolomite,854.0,Thrown,28.0
W378Y345,Slip decoration,7.7,"this vessel is wheel-thrown and altered in earthenware clay and decorated with brightly coloured slip, balancing colour and design with the form. the gestural and spontaneous abstract marks are created with different shaped brushes so that the slips are treated as oil paints. fine slip trailed lines are added to enliven the form.",Electric,26.0,Richard Wilson,Earthenware,Small vessel on wooden plinth,350.0,Thrown,9.0
W378Y344,Slip decoration,7.4,"this vessel is wheel-thrown and altered in earthenware clay and decorated with brightly coloured slip, balancing colour and design with the form. the gestural and spontaneous abstract marks are created with different shaped brushes so that the slips are treated as oil paints. fine slip trailed lines are added to enliven the form.",Electric,22.5,Richard Wilson,Earthenware,Small vessel on wooden plinth,244.0,Thrown,8.5
W378Y343,Slip decoration,7.0,"this vessel is wheel-thrown and altered in earthenware clay and decorated with brightly coloured slip, balancing colour and design with the form. the gestural and spontaneous abstract marks are created with different shaped brushes so that the slips are treated as oil paints. fine slip trailed lines are added to enliven the form.",Electric,27.5,Richard Wilson,Earthenware,Thin flat form jug,232.0,Thrown,19.5
W378Y342,Slip decoration,10.8,"this vessel is wheel-thrown and altered in earthenware clay and decorated with brightly coloured slip, balancing colour and design with the form. the gestural and spontaneous abstract marks are created with different shaped brushes so that the slips are treated as oil paints. fine slip trailed lines are added to enliven the form.",Electric,22.5,Richard Wilson,Earthenware,Oval top vase,390.0,Thrown,15.0
W378Y341,Slip decoration,10.8,"this vessel is wheel-thrown and altered in earthenware clay and decorated with brightly coloured slip, balancing colour and design with the form. the gestural and spontaneous abstract marks are created with different shaped brushes so that the slips are treated as oil paints. fine slip trailed lines are added to enliven the form.",Electric,7.0,Richard Wilson,Earthenware,Small bowl,122.0,Thrown,15.0
